#HIP (Name),Ra (Degrees),Dec (Degrees),Plx (milliarcsec),B (mag),V (mag),err_Plx,err_B,err_V
94842,289.47330683,25.36916243,20.02,9.171,8.381,0.99,0.009,0.007
94873,289.59696645,5.13099892,16.11,7.702,7.209,0.82,0.007,0.007
94898,289.67270345,43.23681489,14.7,10.507,9.523,0.98,0.039,0.027
94905,289.68825089,16.48838911,27.4,7.635,7.077,0.84,0.007,0.007
94931,289.75196603,41.63613932,28.28,9.924,8.948,0.86,0.026,0.019
94944,289.80940211,15.41637749,12.65,8.832,8.379,1.11,0.013,0.013
94949,289.82085169,14.17755043,13.17,8.127,7.564,0.98,0.011,0.008
94981,289.9126806,37.33098454,39.64,7.137,6.358,0.56,0.004,0.004
95015,290.00070908,-9.32282812,20.49,9.659,8.691,1.19,0.018,0.013
95028,290.03111605,26.64504014,12.98,7.871,7.397,0.78,0.007,0.006
95031,290.03547694,-3.05186366,21.69,10.89,10.019,1.5,0.054,0.038
95055,290.1126263,-1.30988396,20.21,7.077,6.612,0.94,0.005,0.005
95066,290.13682588,-5.41587489,21.17,6.177,5.093,0.77,0.003,0.002
95116,290.24938579,19.14538595,17.07,7.32,6.833,1.09,0.005,0.006
95168,290.41823037,-17.84725155,26.79,4.209,3.959,0.77,0.004,0.003
95169,290.41900693,26.63551867,13.09,8.186,7.76,0.87,0.007,0.007
95172,290.4237084,-17.24533061,13.3,7.957,7.454,0.95,0.012,0.008
95221,290.58875907,0.38286015,14.05,8.198,7.697,0.93,0.011,0.009
95223,290.59106083,33.88324642,35.0,11.471,10.045,1.41,0.082,0.037
95253,290.70144198,9.91288991,27.99,6.877,6.403,0.87,0.006,0.006
95266,290.73846424,-14.25887767,12.91,10.483,9.627,1.28,0.039,0.029
95274,290.75808453,47.71476367,20.94,9.89,9.034,0.81,0.022,0.017
95293,290.80230184,19.37559058,19.04,8.383,7.848,0.97,0.01,0.009
95299,290.81902531,-6.58486014,31.38,11.168,9.821,2.27,0.064,0.03
95309,290.85283177,20.56923352,21.26,8.626,7.993,1.0,0.01,0.009
95319,290.89148075,33.22157011,64.54,7.37,6.444,0.6,0.006,0.004
95362,291.01376479,44.93344794,18.34,8.016,7.111,0.58,0.008,0.007
95428,291.17411989,22.20173004,29.97,8.692,7.879,0.95,0.011,0.009
95429,291.17524529,8.5503969,33.11,12.223,11.305,3.0,0.261,0.192
95446,291.23370199,31.80142413,15.13,8.827,8.244,0.84,0.01,0.009
95447,291.2407096,11.94285122,66.01,6.106,5.241,0.77,0.003,0.002
95481,291.32802074,-11.51341593,15.18,9.248,8.6,1.14,0.016,0.014
95492,291.35779819,24.91430832,36.05,6.811,6.252,0.73,0.003,0.002
95498,291.3689314,19.79853912,13.78,6.433,5.261,0.74,0.003,0.002
95501,291.37396941,3.11457923,65.05,3.752,3.405,0.81,0.003,0.003
95560,291.55518356,20.09782036,14.94,5.596,5.594,0.71,0.003,0.003
95572,291.60052721,13.02365808,17.96,6.32,5.815,0.78,0.003,0.003
95575,291.60655771,49.46357557,39.73,9.24,8.129,1.03,0.016,0.011
95586,291.63283667,11.85100672,16.05,7.422,6.956,0.85,0.004,0.005
95622,291.74074102,-0.91157108,15.07,8.978,8.083,0.95,0.013,0.01
95631,291.77407025,46.4540398,14.62,10.073,9.167,0.93,0.03,0.022
95696,291.96548212,8.9694618,14.85,8.809,8.141,1.25,0.012,0.011
95715,292.02404908,-0.41884692,16.3,8.152,7.689,0.96,0.009,0.009
95717,292.02618892,17.84677401,13.23,7.254,6.915,0.81,0.004,0.006
95722,292.05108595,-12.14461006,26.29,8.535,7.663,2.19,0.012,0.009
95727,292.05736833,14.00152237,24.85,9.949,9.09,1.55,0.024,0.019
95730,292.06428045,12.53600021,36.33,10.576,9.293,2.45,0.042,0.022
95740,292.10242998,8.35813467,18.93,8.669,7.928,1.06,0.011,0.01
95756,292.14886974,18.26333025,18.54,11.129,10.087,1.67,0.049,0.031
95769,292.17402085,34.61060611,17.49,8.836,8.252,0.94,0.01,0.009
95772,292.19330787,11.02705223,22.37,8.192,7.519,0.93,0.008,0.008
95793,292.25411887,1.95052861,16.95,5.9,5.802,0.87,0.003,0.004
95821,292.33942055,31.60965599,27.47,7.842,7.029,0.68,0.006,0.006
95847,292.4075057,-12.64662257,15.08,7.439,6.957,1.1,0.008,0.007
95890,292.52338993,21.67660689,33.64,11.445,10.12,1.55,0.072,0.038
95926,292.6322701,12.81701919,16.17,8.075,7.021,0.95,0.011,0.007
95938,292.66657655,35.10237977,19.9,8.455,7.879,0.71,0.011,0.009
95962,292.72000978,-6.51407984,29.18,8.061,7.34,1.0,0.009,0.007
95963,292.72171173,16.42595168,13.2,10.367,9.718,1.48,0.028,0.024
95973,292.74163468,-11.48462495,16.67,7.618,7.128,0.88,0.008,0.007
96016,292.84005924,26.61710997,16.87,7.047,5.992,0.67,0.004,0.003
96027,292.86380331,-3.9007733,14.45,10.281,9.585,1.44,0.037,0.031
96037,292.90751726,17.78323706,21.01,9.071,8.388,1.43,0.011,0.01
96047,292.93002534,5.76904741,12.81,7.481,7.005,0.95,0.007,0.007
96070,293.00038454,19.80671564,15.41,10.797,9.932,1.43,0.05,0.037
96072,293.00389419,5.39885442,20.5,9.457,8.531,1.22,0.018,0.014
96077,293.01088293,50.18083536,19.16,8.855,8.138,0.63,0.011,0.009
96081,293.02260068,25.59622539,12.61,7.391,6.921,0.77,0.003,0.003
96085,293.02735301,-11.27498601,55.5,8.717,7.638,0.9,0.011,0.008
96183,293.35652595,21.84082728,49.61,7.807,6.959,0.94,0.008,0.007
96184,293.35930854,23.49751327,22.52,8.615,7.891,1.03,0.01,0.009
96185,293.36418518,33.20131999,31.29,7.328,6.697,0.62,0.005,0.005
96191,293.38530404,18.70557776,17.48,9.333,8.67,1.09,0.013,0.012
96219,293.49850799,15.37441554,12.76,9.033,8.529,1.08,0.01,0.01
96224,293.50915738,12.63632211,23.98,9.841,8.881,1.23,0.021,0.016
96229,293.52178228,7.37931918,29.5,5.977,4.585,0.78,0.004,0.003
96258,293.58233594,51.23707706,39.08,6.302,5.775,0.47,0.003,0.003
96285,293.66472043,4.58175785,69.09,11.138,9.519,1.65,0.068,0.026
96287,293.66791641,28.9074953,16.46,9.863,8.918,1.92,0.02,0.015
96308,293.73104734,11.42408265,23.69,8.757,7.982,1.13,0.011,0.009
96313,293.74554324,27.22525224,15.49,7.075,6.77,0.75,0.004,0.004
96339,293.77631587,8.46087333,35.76,12.384,10.67,2.86,0.244,0.08
96331,293.78636535,51.343722,12.64,9.136,8.104,0.66,0.014,0.01
96351,293.85469016,2.91347598,23.79,6.859,6.42,0.79,0.004,0.004
96379,293.93719564,-0.23964189,13.44,9.611,8.894,1.38,0.019,0.016
96392,293.96158504,-2.4555969,15.38,7.566,7.044,0.95,0.007,0.007
96402,294.00275529,0.09212239,25.56,8.383,7.626,1.01,0.013,0.01
96412,294.02284664,24.73019993,17.28,8.938,8.322,1.13,0.012,0.011
96427,294.06493266,4.76584659,13.51,9.977,9.293,1.34,0.024,0.022
96434,294.09576188,15.89218485,19.2,7.732,7.185,0.9,0.006,0.005
96441,294.11059344,50.22046347,53.78,4.964,4.543,0.47,0.002,0.002
96447,294.12997276,22.60047919,13.19,9.984,9.223,1.28,0.024,0.019
96456,294.15471854,20.88140878,13.31,9.708,8.904,1.12,0.021,0.017
96459,294.15856119,44.69518822,24.64,6.366,5.278,0.49,0.003,0.002
96471,294.19088968,-10.44276795,32.98,9.602,8.445,1.79,0.028,0.016
96507,294.29900895,28.50006016,21.11,7.395,6.742,0.74,0.005,0.005
96514,294.31653909,26.15441911,13.74,9.114,8.526,1.16,0.009,0.008
96534,294.38935301,-0.12931757,13.04,7.668,7.354,0.92,0.006,0.007
96556,294.44690167,-4.64750966,31.14,5.955,5.497,0.86,0.003,0.003
96561,294.46536935,43.62596023,22.85,10.075,9.098,0.84,0.024,0.017
96576,294.49705083,33.89314808,31.04,8.4,7.559,0.68,0.012,0.008
96634,294.71318301,43.87449867,22.34,10.204,9.278,0.88,0.03,0.022
96683,294.84418456,30.1532335,13.0,5.92,4.787,0.59,0.003,0.002
96689,294.8551693,-0.84031133,20.53,11.43,10.464,1.96,0.093,0.065
96735,294.96717956,45.15916632,27.14,10.316,9.278,0.92,0.035,0.023
96754,295.02222253,-7.97931983,19.14,8.22,7.591,1.04,0.009,0.01
96813,295.18783833,-7.51220178,20.86,7.589,7.028,0.83,0.007,0.006
96816,295.19338717,44.5284613,12.61,8.457,7.873,0.61,0.011,0.008
96825,295.20880618,45.5246494,20.51,5.563,5.111,0.5,0.003,0.002
96834,295.2290351,-1.86996181,21.06,8.163,7.589,1.03,0.007,0.007
96895,295.45453769,50.52544635,46.25,6.762,6.034,0.5,0.005,0.004
96901,295.46706651,50.51792062,46.7,7.029,6.286,0.52,0.006,0.004
96906,295.48846918,36.22571935,18.75,7.995,7.529,0.67,0.007,0.007
96943,295.61348048,8.15470792,21.05,9.926,9.089,1.27,0.017,0.014
96946,295.62013232,31.74087957,19.6,9.33,8.449,1.05,0.014,0.011
96948,295.62361337,1.58667115,24.81,8.441,7.715,1.07,0.008,0.008
96981,295.69719941,21.09769229,15.0,9.927,9.049,1.43,0.024,0.019
97018,295.76874198,39.99707659,14.25,7.305,6.981,0.58,0.006,0.006
97023,295.77905778,24.59859981,22.1,7.549,6.938,0.82,0.006,0.005
97051,295.85510662,10.08926496,44.18,11.574,10.12,1.86,0.069,0.028
97105,296.01817167,3.50802392,13.48,8.71,8.034,1.14,0.018,0.016
97148,296.18646932,18.72843672,16.46,8.329,7.768,0.93,0.01,0.009
97165,296.24350878,45.13069195,19.07,2.875,2.898,0.45,0.002,0.003
97174,296.26302723,29.32793309,18.74,11.266,10.399,1.64,0.079,0.058
97206,296.34440385,7.91311201,12.8,8.625,8.092,1.08,0.01,0.01
97219,296.37539384,50.77189993,21.58,10.081,9.054,0.82,0.022,0.015
97222,296.38968002,33.60305635,49.09,8.807,7.715,1.43,0.018,0.014
97223,296.39855126,30.01046344,48.49,10.744,9.352,1.23,0.045,0.022
97229,296.41631572,7.61315784,18.48,6.112,5.907,0.83,0.003,0.003
97255,296.48874776,4.24849718,33.05,7.755,7.091,0.99,0.01,0.011
97286,296.58007442,54.63851331,15.31,8.881,8.35,0.69,0.013,0.012
97292,296.59837325,32.01800544,74.9,11.951,10.27,2.93,0.15,0.048
97295,296.6065996,33.72868813,47.94,5.562,5.055,0.54,0.003,0.003
97312,296.65032751,7.05570077,15.74,8.951,8.26,1.34,0.018,0.016
97319,296.66456764,25.13384038,16.37,6.998,6.687,0.74,0.004,0.004
97321,296.67168193,44.34852564,23.36,7.77,7.134,0.58,0.007,0.006
97336,296.74171584,34.41982386,20.87,8.645,7.925,0.71,0.009,0.008
97384,296.88890477,1.08943925,20.22,7.499,6.842,0.92,0.009,0.008
97420,297.00369884,27.86898992,38.44,7.677,6.959,0.7,0.006,0.005
97431,297.03603693,13.45460738,15.43,7.463,6.998,0.83,0.005,0.004
97477,297.18229814,35.31130999,14.99,7.186,6.736,1.04,0.005,0.005
97509,297.28543324,27.73222024,20.17,7.666,7.027,0.72,0.005,0.005
97527,297.32523785,41.58288539,18.78,8.122,7.578,0.64,0.008,0.007
97537,297.36167607,28.61000603,22.2,8.605,8.033,0.86,0.009,0.008
97550,297.41246362,7.300019,15.03,9.51,8.89,1.31,0.015,0.014
97635,297.65722388,52.98816657,16.96,6.721,5.166,0.45,0.004,0.003
97640,297.6696032,34.94957072,35.46,8.983,8.081,0.76,0.011,0.009
97649,297.6945086,8.86738491,194.44,1.248,0.955,0.94,0.012,0.01
97657,297.70890221,48.08029551,27.5,10.876,9.654,0.96,0.058,0.031
97668,297.7322071,3.94701438,24.46,10.627,9.695,1.9,0.076,0.056
97676,297.7559997,-2.86075491,18.18,9.314,8.535,1.27,0.025,0.021
97675,297.75625098,10.4160539,51.57,5.788,5.183,0.77,0.003,0.002
97682,297.77499686,39.52771549,13.77,8.705,8.201,0.73,0.011,0.01
97700,297.83069652,47.37719407,15.14,6.675,6.268,0.52,0.004,0.005
97706,297.85316998,40.73530562,13.13,8.999,8.354,0.88,0.012,0.01
97720,297.88706146,50.65416991,13.49,8.34,7.884,0.65,0.01,0.01
97729,297.9049295,22.15623492,13.15,8.88,8.235,1.09,0.012,0.011
97767,298.01518068,11.62913862,36.15,6.947,6.235,0.79,0.005,0.004
97769,298.01878278,28.10059804,19.0,9.117,8.293,0.95,0.01,0.008
97779,298.03878378,7.45988046,29.91,7.908,7.206,0.97,0.007,0.006
97837,298.21907547,41.08035696,18.81,8.399,7.785,0.64,0.011,0.01
97846,298.25655645,38.7725441,17.72,8.556,7.66,0.74,0.011,0.008
97918,298.49857378,20.00963227,14.01,8.73,8.051,0.94,0.009,0.008
97938,298.56175736,8.46165027,15.96,6.065,4.833,1.01,0.003,0.002
97940,298.56230842,1.94408544,21.12,9.911,8.89,1.64,0.04,0.027
97950,298.60726893,1.94203692,23.29,10.124,9.093,2.12,0.045,0.032
97983,298.69874417,17.11932884,12.94,9.142,8.538,1.18,0.014,0.013
98001,298.74338277,41.87083952,22.31,8.427,7.523,0.78,0.01,0.008
98007,298.75709911,4.0627395,27.39,10.738,9.543,1.76,0.063,0.037
98020,298.79042053,10.74023756,25.32,9.534,8.92,1.17,0.021,0.02
98036,298.82819233,6.40793334,72.95,4.798,3.814,0.83,0.003,0.002
98103,299.05930285,11.42370978,15.84,5.301,5.291,0.76,0.003,0.002
98110,299.07665069,35.08349079,23.4,5.207,4.016,0.54,0.003,0.002
98151,299.20238229,29.53091312,13.76,8.547,8.075,0.93,0.008,0.008
98185,299.29398927,29.92693421,19.75,9.342,8.704,1.15,0.013,0.012
98192,299.30561123,29.82344076,39.24,8.904,7.989,0.97,0.01,0.008
98206,299.33272084,24.08846018,23.47,7.959,7.264,0.84,0.006,0.007
98296,299.58798252,28.61085068,12.78,8.36,7.876,0.89,0.008,0.007
98315,299.63606255,33.27744215,14.19,7.77,7.334,1.21,0.01,0.01
98375,299.79409487,23.10127381,20.66,6.081,5.717,1.07,0.003,0.003
98381,299.83052162,42.1684472,24.44,11.281,9.969,1.08,0.066,0.034
98397,299.88705866,24.72332512,13.01,8.876,8.35,1.37,0.009,0.009
98442,300.0340078,7.76061145,19.79,7.831,7.291,1.04,0.009,0.005
98505,300.18214519,22.71146227,51.94,8.865,7.788,0.87,0.009,0.006
98535,300.2570408,48.25791206,16.52,8.891,8.033,1.64,0.021,0.016
98543,300.27504217,27.75356392,14.67,4.886,4.681,0.64,0.001,0.001
98636,300.50572521,24.93787365,15.43,5.707,5.303,0.97,0.004,0.005
98668,300.61358982,53.37646395,24.12,10.392,9.294,0.85,0.034,0.022
98677,300.64271983,15.59348989,51.71,8.061,7.242,0.83,0.008,0.006
98692,300.67493212,53.88966128,16.25,9.177,8.41,0.7,0.014,0.011
98698,300.69624414,3.32589486,76.26,8.923,7.595,1.03,0.014,0.009
98703,300.70508268,38.91182125,15.23,9.28,8.682,0.92,0.014,0.013
98714,300.75293126,28.3070266,16.1,8.278,7.387,0.81,0.007,0.005
120148,300.75339969,20.09716077,36.47,12.48,10.725,2.32,0.301,0.096
98718,300.760644,18.29552862,15.62,7.575,6.902,0.78,0.008,0.008
98767,300.90394052,29.89807932,62.92,6.672,5.816,0.62,0.003,0.003
98792,300.96985375,23.34290432,64.17,8.333,7.372,0.85,0.009,0.007
98819,301.02693796,17.07116105,56.6,6.53,5.857,0.76,0.003,0.004
98828,301.04206099,25.79032448,46.28,9.013,7.92,0.91,0.011,0.008
98829,301.04409593,42.51211892,14.48,10.573,9.791,1.11,0.037,0.031
98879,301.19517246,15.90302119,22.93,7.962,7.382,0.94,0.009,0.008
98886,301.21077162,29.46375287,14.55,10.145,9.444,1.27,0.022,0.019
98894,301.22963036,26.05515008,22.49,8.496,7.748,0.88,0.008,0.007
98920,301.28947757,19.99087704,20.17,6.452,5.208,0.71,0.004,0.003
98921,301.28994567,38.47818576,52.99,7.0,6.268,0.55,0.005,0.004
98923,301.29306287,40.81391206,13.1,7.605,7.265,0.6,0.007,0.007
98946,301.33959613,56.34122669,19.14,6.682,6.233,0.49,0.004,0.004
98964,301.38980494,3.50310035,23.22,9.328,8.429,1.24,0.015,0.012
98965,301.39099335,7.38616757,22.51,9.526,8.714,1.44,0.019,0.015
98978,301.41878307,48.56680305,20.09,8.231,7.517,0.61,0.009,0.007
99014,301.52056736,5.25389172,27.99,10.982,9.731,1.78,0.052,0.029
99017,301.53323599,28.91725322,12.93,9.474,8.806,1.02,0.014,0.012
99026,301.55682854,53.16506746,27.43,6.321,5.863,0.46,0.004,0.004
99031,301.59137234,35.97353894,41.34,6.482,5.489,0.54,0.004,0.003
99158,301.9597506,9.39976375,23.12,6.945,6.416,1.04,0.01,0.012
99205,302.10111045,6.67832582,36.49,11.318,9.974,2.01,0.073,0.038
99210,302.11253796,15.67519064,17.93,8.756,7.977,1.07,0.012,0.01
99241,302.17855815,50.58612905,22.43,8.062,7.452,0.55,0.008,0.007
99306,302.36750418,52.2761121,13.61,8.858,8.164,0.63,0.011,0.01
99316,302.39292263,16.80533865,41.07,8.698,7.746,1.18,0.013,0.009
99352,302.48587588,20.9147888,22.22,6.95,6.533,1.15,0.004,0.005
99355,302.49859873,61.47371449,35.71,9.9,8.857,0.81,0.025,0.017
99367,302.53260844,8.4438211,17.19,7.171,6.62,1.1,0.008,0.007
99376,302.55547863,43.94538133,19.45,8.225,7.494,0.8,0.008,0.007
99386,302.58885059,21.23936188,14.44,8.628,8.058,0.96,0.012,0.011
99392,302.60740588,5.58409233,13.19,8.361,7.926,1.16,0.01,0.011
99414,302.65752456,57.38665396,14.43,8.01,7.557,0.55,0.008,0.007
99452,302.77635847,16.18702943,48.83,8.393,7.426,0.91,0.012,0.009
99462,302.80402687,19.36513832,14.59,8.01,7.568,0.86,0.009,0.008
99464,302.8141358,16.85299073,13.35,8.051,7.62,0.89,0.008,0.008
99498,302.88690261,33.97605121,15.06,8.334,7.81,0.83,0.01,0.009
99530,302.99590407,59.69135064,16.25,7.621,7.145,0.53,0.006,0.007
99542,303.02283248,46.29979221,24.28,10.093,9.129,0.89,0.034,0.024
99607,303.21219426,16.09548395,12.65,8.373,7.793,1.02,0.011,0.011
99655,303.34917142,56.56752223,21.41,4.429,4.294,0.45,0.002,0.002
99680,303.41956985,53.12467632,21.64,7.582,7.047,0.63,0.008,0.007
99698,303.46402861,44.84044411,14.44,10.753,9.845,1.03,0.044,0.032
99737,303.55790244,35.36187739,16.11,8.212,7.643,0.65,0.01,0.008
99742,303.56910667,15.19746767,21.24,5.032,4.954,0.78,0.002,0.003
99770,303.63326032,36.8061354,24.37,5.136,4.97,0.55,0.003,0.003
99833,303.84128524,18.46599827,13.02,8.444,7.919,0.96,0.011,0.011
99843,303.85051793,10.15341045,16.91,7.849,7.358,0.94,0.008,0.009
99868,303.92700903,31.24226653,13.62,8.352,7.723,0.76,0.008,0.007
99873,303.94040722,15.31714115,13.01,7.164,6.894,0.79,0.005,0.005
99880,303.96927228,42.979203,40.97,11.688,10.179,1.21,0.1,0.038
99889,304.00252971,45.57965867,28.97,6.379,5.919,0.52,0.003,0.004
99912,304.07411516,10.79104515,13.18,9.182,8.591,1.1,0.018,0.016
99963,304.22405171,33.10928347,13.41,9.984,9.325,1.14,0.021,0.019
99965,304.228085,50.27927108,32.33,9.083,8.232,1.78,0.013,0.011
99985,304.25188501,8.96320144,14.94,6.853,6.526,0.85,0.005,0.005
100046,304.45911574,54.32234272,18.42,7.253,6.774,0.5,0.005,0.004
100079,304.55596505,29.20437036,28.04,10.123,8.947,2.25,0.02,0.012
100108,304.61927485,36.9997539,16.76,5.641,5.579,0.52,0.002,0.003
100217,304.89327129,43.49588732,15.42,8.1,7.621,0.69,0.009,0.008
100259,305.01522726,23.638114,19.43,9.039,8.356,1.18,0.013,0.011
100271,305.07949342,52.2299325,24.0,11.498,10.091,1.07,0.079,0.036
100341,305.24117884,44.60823735,20.44,9.996,9.01,1.87,0.026,0.018
100363,305.3136665,28.10723499,14.02,9.316,8.569,1.1,0.011,0.009
100450,305.5553509,11.6855809,19.62,11.232,10.248,1.98,0.068,0.046
100500,305.68783145,19.85007103,20.68,8.018,7.216,0.91,0.01,0.007
100511,305.7180075,14.55111452,38.27,6.747,6.215,0.72,0.005,0.004
100526,305.75553117,54.6728912,14.44,6.942,6.701,0.45,0.004,0.005
100587,305.96498335,32.19018607,12.77,6.176,4.58,0.62,0.003,0.002
100859,306.7591909,49.38322449,26.56,6.116,5.767,0.48,0.006,0.005
100963,307.04929063,22.12958535,35.41,7.863,7.167,0.8,0.009,0.006
100970,307.07675395,18.76963484,26.77,7.696,6.975,0.89,0.007,0.006
101054,307.27860288,28.36084284,12.77,7.81,7.423,0.79,0.006,0.007
101070,307.33814442,20.08771449,13.36,6.86,6.591,0.8,0.006,0.005
101093,307.39511383,62.99413722,24.04,4.471,4.235,0.53,0.003,0.002
101096,307.39897542,60.99240502,12.74,8.413,7.898,0.62,0.009,0.01
101142,307.52889123,45.44880146,15.61,8.368,7.821,0.65,0.009,0.008
101150,307.54486771,26.84310641,43.24,11.576,10.101,4.37,0.097,0.042
101163,307.57781498,54.68073289,18.88,8.052,7.51,0.59,0.01,0.01
101227,307.78217333,33.54267296,22.38,9.452,8.439,1.16,0.015,0.011
101234,307.80221181,56.89040376,14.18,8.683,8.018,0.63,0.011,0.009
101262,307.88321781,33.77583031,38.18,10.621,9.319,1.17,0.034,0.019
101268,307.9011204,34.33050116,22.18,6.972,6.525,0.61,0.004,0.005
101302,308.00075549,33.00540715,21.64,11.265,10.211,1.68,0.051,0.033
101307,308.01853014,60.42255356,13.48,7.547,7.206,0.58,0.006,0.006
101382,308.21568724,41.89737776,44.99,8.069,7.172,0.64,0.008,0.006
101430,308.33285453,33.38955055,17.71,8.862,8.274,1.65,0.011,0.01
101511,308.56708644,43.36121038,13.14,7.738,7.323,0.61,0.006,0.006
101516,308.59226795,25.06518962,67.65,11.526,11.423,2.32,0.104,0.157
101593,308.84075719,64.97203552,30.53,11.729,10.184,1.0,0.098,0.038
101611,308.89004273,50.42483011,14.22,8.055,7.573,0.61,0.009,0.01
101613,308.90803059,65.69639101,16.19,11.058,10.208,1.05,0.053,0.041
101614,308.91108021,36.47545238,15.24,9.028,8.315,0.83,0.011,0.009
101672,309.12943533,29.20857329,14.38,9.531,8.897,0.99,0.016,0.014
101719,309.28293549,61.36469163,17.24,7.49,7.066,0.53,0.005,0.006
101757,309.35538936,41.39304557,13.07,8.31,7.843,0.76,0.01,0.009
101768,309.38638877,31.52198719,20.3,6.923,6.543,0.62,0.003,0.004
101779,309.4164906,53.84363952,14.56,9.518,8.867,1.05,0.018,0.016
101818,309.49513377,42.84522012,15.76,7.607,7.08,0.59,0.005,0.005
101867,309.63038481,21.20117964,15.27,4.771,4.803,0.67,0.002,0.002
101875,309.6668333,38.63556258,37.12,7.528,6.835,0.62,0.006,0.005
101893,309.73072371,26.70033216,19.06,9.712,8.93,1.21,0.015,0.013
101948,309.88753903,42.24908836,30.46,7.412,6.871,0.6,0.006,0.005
101982,310.00699063,27.27928392,13.19,9.851,8.986,1.25,0.017,0.014
102011,310.07448978,60.50481311,30.12,6.537,6.067,0.48,0.004,0.004
102016,310.08663706,38.7802173,18.6,8.792,8.102,0.73,0.01,0.009
102040,310.18777967,19.93477741,47.65,7.195,6.498,0.76,0.005,0.005
102081,310.32542909,30.19136604,16.7,9.005,8.239,0.85,0.009,0.008
102101,310.3668975,57.42929757,41.74,11.751,10.322,1.15,0.132,0.055
102154,310.48453588,42.52468924,14.88,8.065,7.572,0.67,0.007,0.008
102189,310.58480386,45.82391611,17.96,8.322,7.648,0.67,0.009,0.009
102226,310.70587871,20.84547031,39.38,9.404,8.37,1.03,0.015,0.011
102233,310.73089829,49.0527774,14.63,7.71,7.346,0.63,0.006,0.007
102234,310.73489601,39.02377814,13.16,9.47,8.855,0.86,0.016,0.014
102240,310.75845073,52.29509667,12.71,8.403,7.812,0.64,0.011,0.01
102253,310.79576497,66.65736293,23.49,5.859,5.617,0.49,0.003,0.003
102357,311.09147356,19.75114435,50.18,12.147,10.587,1.99,0.163,0.064
102401,311.26560137,44.49840983,80.01,12.86,10.915,1.57,0.31,0.087
102422,311.32195263,61.83679404,69.73,4.59,3.525,0.49,0.003,0.002
102431,311.33831928,57.58029799,36.87,5.184,4.579,0.46,0.002,0.002
102453,311.41566302,30.7196568,15.84,5.574,4.344,0.62,0.002,0.001
102458,311.42643797,19.12579445,15.61,10.846,9.937,1.55,0.048,0.033
102488,311.55180091,33.96945334,45.26,3.815,2.6,0.53,0.002,0.002
102523,311.64846816,59.85333896,17.52,9.239,8.616,1.21,0.014,0.013
102620,311.92015653,22.69580856,12.75,8.115,7.671,0.88,0.008,0.008
102642,311.9703881,52.40757941,23.88,7.409,6.384,0.56,0.006,0.004
102709,312.17275078,54.0922908,14.11,10.328,9.54,0.97,0.033,0.026
102727,312.23872779,61.11885714,14.13,8.471,7.947,0.62,0.013,0.011
102766,312.31809562,32.28543792,42.23,9.469,8.372,0.98,0.012,0.008
102801,312.4029605,51.31441426,15.7,7.087,6.694,0.58,0.005,0.006
102809,312.42027332,26.93910843,20.91,12.06,10.555,2.04,0.146,0.06
102815,312.44335042,25.77090371,19.42,8.392,7.733,0.88,0.009,0.008
102843,312.52013154,44.0589822,23.67,5.312,5.087,0.56,0.002,0.002
102851,312.54391842,29.38425838,48.38,9.727,8.447,1.77,0.018,0.011
102870,312.63665925,52.89852926,44.57,11.206,9.836,1.01,0.06,0.028
102881,312.66352585,26.34652874,20.09,10.886,9.754,1.43,0.042,0.025
102988,312.99393109,62.18783991,14.67,11.398,10.335,1.14,0.072,0.045
103004,313.0321898,27.09712771,15.06,5.619,4.662,0.6,0.003,0.002
103014,313.06229252,66.28406696,23.29,12.044,10.751,1.17,0.144,0.077
103055,313.18723559,46.11325121,18.68,9.699,8.775,1.3,0.02,0.015
103093,313.32685748,57.5532985,13.66,10.553,9.758,0.89,0.037,0.028
103096,313.33245263,62.15627228,141.95,10.459,8.762,0.77,0.035,0.015
103131,313.42407671,36.13024965,17.19,8.713,7.863,0.73,0.01,0.008
103153,313.4915427,45.65635024,14.13,11.087,10.025,1.29,0.059,0.038
103199,313.63894806,30.76393207,16.33,10.792,9.821,1.48,0.038,0.025
103204,313.6455256,51.50624546,18.77,10.539,9.619,1.03,0.041,0.03
103232,313.70762672,32.70630194,17.37,8.237,7.608,1.6,0.011,0.011
103247,313.75971475,28.09067592,14.65,8.637,7.882,1.47,0.009,0.008
