#HIP (Name),Ra (Degrees),Dec (Degrees),Plx (milliarcsec),B (mag),V (mag),err_Plx,err_B,err_V
85039,260.70014247,27.85927448,15.81,8.059,7.607,0.81,0.007,0.007
85042,260.71358055,-2.38791454,51.39,7.127,6.362,0.85,0.005,0.004
85047,260.72156248,28.80938867,15.15,10.671,9.736,1.35,0.042,0.029
85064,260.76837387,-7.10445549,15.21,7.758,7.022,1.12,0.009,0.009
85074,260.80141862,51.55521361,14.2,9.583,8.944,0.75,0.018,0.016
85081,260.82361726,-27.96693993,14.78,10.415,9.473,1.79,0.038,0.029
85104,260.90033939,48.13339612,15.88,10.586,9.67,1.01,0.044,0.032
85105,260.90089516,-16.03828534,12.72,7.162,6.706,0.89,0.007,0.006
85122,260.95228467,4.83889632,19.58,9.643,8.722,1.07,0.019,0.014
85129,260.97091028,13.09930815,24.64,8.925,8.115,0.99,0.014,0.012
85132,260.97496448,-29.82106611,12.56,8.764,7.689,1.13,0.016,0.011
85137,260.98893215,37.28101484,25.66,9.901,8.91,0.96,0.039,0.028
85141,260.99114582,-9.35825947,15.51,8.637,7.908,1.17,0.013,0.011
85157,261.02756159,22.96037466,23.37,5.976,5.736,0.75,0.002,0.002
85158,261.03643197,-34.79800329,30.46,7.619,6.979,0.91,0.008,0.006
85184,261.12163396,-76.18513286,12.76,10.239,9.417,1.19,0.026,0.02
85186,261.138607,37.3265159,16.21,11.679,10.679,1.57,0.124,0.083
85196,261.15518887,50.68600262,17.45,8.43,7.637,0.63,0.012,0.008
85199,261.15791566,39.5133772,14.25,10.44,9.661,1.12,0.035,0.027
85209,261.1769718,38.03673172,19.78,9.061,8.176,1.07,0.013,0.01
85211,261.17959825,-45.00832839,15.53,7.121,6.694,0.84,0.006,0.005
85235,261.25375612,67.30669599,78.14,7.391,6.507,0.51,0.006,0.005
85236,261.25742477,-9.21165671,13.45,9.216,8.284,1.25,0.019,0.014
85241,261.27471494,-50.44943783,15.37,8.2,7.668,1.11,0.012,0.014
85244,261.28474854,53.13254796,24.42,8.62,7.893,0.67,0.013,0.011
85246,261.29490631,-24.50559069,18.23,11.027,9.936,1.79,0.072,0.047
85250,261.30607643,-34.42982827,13.13,8.014,6.898,1.01,0.009,0.007
85253,261.31628012,-17.42175483,17.6,10.816,9.922,1.65,0.072,0.057
85268,261.35059537,52.79080663,36.8,7.21,6.54,0.54,0.006,0.006
85272,261.35962982,-67.35894829,14.06,9.897,9.168,1.33,0.016,0.013
85285,261.40259256,-21.63169752,20.78,9.163,8.451,1.21,0.019,0.016
85295,261.43987888,2.11430212,129.54,9.32,7.703,0.95,0.018,0.009
85299,261.46321387,-28.65528968,14.24,10.019,9.125,1.52,0.03,0.023
85307,261.49100049,-1.65190384,16.19,6.966,6.494,0.8,0.004,0.003
85326,261.55498531,-48.59034912,21.2,9.861,8.944,1.68,0.031,0.023
85340,261.59257241,-24.17502346,38.96,4.513,4.195,0.87,0.003,0.003
85342,261.59340367,-48.61485438,21.51,7.615,7.095,0.94,0.009,0.009
85354,261.62530175,-13.15632161,17.03,11.568,10.438,1.91,0.108,0.063
85360,261.64535235,-32.96937667,22.67,8.826,8.105,1.48,0.014,0.012
85365,261.65806271,-5.08649188,33.28,4.99,4.577,1.04,0.004,0.002
85373,261.67355805,31.05926495,14.04,10.447,9.724,1.26,0.034,0.028
85378,261.68101118,31.07701161,14.51,9.214,8.541,0.93,0.014,0.012
85381,261.6914899,31.21955443,13.64,7.667,7.193,0.73,0.006,0.007
85397,261.75884919,-12.51233441,22.08,6.808,6.264,0.82,0.005,0.004
85402,261.77786851,21.71958938,16.8,8.723,8.082,1.1,0.009,0.008
85408,261.80007814,-7.31660221,16.1,9.137,8.453,1.12,0.017,0.014
85414,261.807835,42.2180669,19.71,9.118,8.374,0.68,0.014,0.011
85416,261.81779145,-0.25266341,16.71,10.551,9.643,1.49,0.038,0.027
85423,261.8386001,-29.86669942,29.26,4.765,4.326,0.86,0.003,0.003
85425,261.84201147,-38.06142218,32.04,8.73,7.961,1.24,0.013,0.011
85426,261.84507979,-20.51701042,13.9,9.48,8.819,1.27,0.022,0.02
85434,261.88663057,16.45680187,12.99,7.626,7.299,1.1,0.006,0.008
85436,261.89436517,26.7942913,33.36,8.715,7.77,0.92,0.008,0.006
85437,261.89598469,27.02473274,19.64,9.595,8.75,1.14,0.015,0.012
85447,261.9292421,-47.78513098,14.42,10.799,9.725,1.79,0.048,0.03
85511,262.12602832,-77.51970841,15.05,9.631,8.948,1.07,0.016,0.014
85533,262.19193338,-41.66351458,27.04,12.568,10.501,2.2,0.327,0.076
85537,262.20705273,0.33057703,15.86,5.7,5.447,0.69,0.003,0.003
85538,262.20808682,-26.72958631,13.19,9.39,8.703,1.34,0.02,0.017
85548,262.25084702,-24.33642708,17.25,9.104,8.451,2,0.017,0.016
85561,262.2780843,-23.83593582,55.03,11.369,9.788,1.68,0.088,0.037
85575,262.31907203,63.869579,22.18,9.273,8.474,0.71,0.016,0.013
85582,262.33418538,29.39261462,42.4,10.538,9.167,3.76,0.034,0.018
85588,262.35656571,-33.76040355,22.39,9.35,8.584,1.26,0.023,0.019
85610,262.41957714,-49.78987503,14.55,8.476,7.894,1.37,0.013,0.011
85620,262.4351998,63.85309749,22.32,8.332,7.728,0.63,0.01,0.01
85622,262.44736311,-5.91932263,13.88,7.612,6.51,1.18,0.01,0.007
85632,262.49333289,-17.81438022,13.11,8.341,7.734,1.05,0.013,0.012
85639,262.52226395,44.5191003,25.28,9.771,8.743,0.81,0.022,0.015
85647,262.54769926,-51.63652531,61.98,11.408,9.702,1.81,0.097,0.034
85653,262.56781302,47.40201668,44.77,8.143,7.306,0.59,0.008,0.007
85665,262.59462845,5.5491235,100.17,11.134,9.5,1.3,0.055,0.022
85667,262.59946496,-1.06250365,60.8,6.227,5.412,1.42,0.005,0.004
85675,262.62208658,-10.09618656,20.34,9.065,8.224,1.75,0.015,0.012
85683,262.64668325,17.52047075,19.61,7.487,6.968,0.96,0.006,0.007
85686,262.66425787,46.34175222,23.64,11.295,10.038,1.08,0.077,0.039
85699,262.69570753,86.96802383,20.88,6.038,5.791,0.48,0.003,0.003
85704,262.70944774,1.57795841,16.28,8.552,7.989,0.98,0.009,0.009
85707,262.7146836,1.11962682,14.17,7.518,7.172,0.87,0.006,0.007
85726,262.77467105,21.02136147,15.44,8.697,8.142,1.21,0.011,0.01
85727,262.77490395,-60.68360667,17.42,3.479,3.58,0.73,0.002,0.002
85738,262.81601314,-39.97496204,12.54,9.048,8.512,1.28,0.02,0.019
85741,262.82423954,-10.97130087,16.67,8.062,7.505,0.93,0.01,0.007
85747,262.83243078,-39.16536694,14.74,8.581,7.996,1.09,0.016,0.015
85757,262.85651162,-2.53855082,13.31,8.959,8.235,1.27,0.014,0.012
85756,262.85666936,36.56428274,13.09,8.936,8.082,0.68,0.01,0.008
85792,262.96050661,-49.87598159,13.46,2.696,2.824,0.95,0.003,0.003
85799,262.975565,16.82405994,19.85,7.615,7.048,0.85,0.006,0.006
85805,262.9912082,68.13470186,15.02,6.429,5.194,0.54,0.004,0.003
85810,263.00484063,34.27099419,42.2,7.317,6.595,0.56,0.005,0.003
85819,263.04340826,55.18411077,32.96,5.187,4.913,0.53,0.003,0.003
85822,263.05373826,86.58632924,17.85,4.391,4.352,0.48,0.002,0.002
85829,263.06616249,55.17280674,32.64,5.216,4.894,0.53,0.003,0.003
85840,263.10481525,26.43937405,13.18,7.097,6.875,0.65,0.004,0.004
85846,263.14201415,34.74654404,16.81,8.621,8.032,0.73,0.009,0.008
85850,263.15438506,33.56936266,21.35,11.492,10.259,1.35,0.071,0.041
85882,263.26673888,-25.04757562,13.47,10.466,9.739,1.5,0.043,0.037
85906,263.32532622,67.20359523,13.71,8.155,7.699,0.65,0.01,0.011
85911,263.33990687,5.70067865,14.58,9.314,8.713,1.25,0.014,0.013
85912,263.3451751,19.25689917,27.26,6.236,5.707,0.73,0.004,0.003
85920,263.37122217,-24.07146171,13.91,9.315,8.619,1.28,0.021,0.019
85922,263.37445668,-5.74457168,20.66,5.84,5.637,0.77,0.003,0.003
85924,263.38830318,7.17828841,13.19,8.054,7.661,0.85,0.008,0.008
85949,263.4942844,28.90929672,12.8,8.577,8.083,0.89,0.009,0.009
85960,263.52217542,-59.77479858,27.04,8.34,7.677,0.87,0.009,0.008
85963,263.53518904,-3.05552898,13.4,7.928,7.453,0.99,0.008,0.008
85964,263.53802677,60.08969563,15.57,7.896,7.344,0.53,0.008,0.007
85969,263.54922553,-54.8950526,24.56,7.913,7.166,0.81,0.006,0.006
85977,263.58094998,46.94404077,29.46,9.976,8.776,1.25,0.022,0.014
85989,263.62225225,-1.76016941,13.79,8.553,8.055,1.13,0.013,0.012
86013,263.68058815,6.0134153,20.9,9.058,8.418,1.18,0.014,0.013
86022,263.69539288,19.13732946,12.9,8.404,7.928,1.13,0.01,0.009
86024,263.70217819,6.02402475,13.47,8.009,7.447,1.33,0.009,0.008
86032,263.73335321,12.56057584,69.84,2.315,2.106,0.88,0.003,0.003
86036,263.74687828,61.8758315,70.98,5.979,5.317,0.55,0.003,0.003
86051,263.78583052,-38.62390284,30.43,9.842,8.864,1.35,0.046,0.034
86057,263.80642798,-48.68197409,102.3,12.096,10.357,2.21,0.21,0.069
86063,263.83266935,18.88435928,15.88,11.124,10.086,1.74,0.047,0.031
86067,263.8518785,64.3806329,13.26,9.505,8.8,0.8,0.016,0.014
86083,263.88284206,-57.44908459,12.88,10.023,9.317,1.54,0.025,0.022
86086,263.89190069,-24.62812775,18.51,8.244,7.757,1.06,0.01,0.009
86087,263.89231937,61.68281406,70.95,12.002,10.266,1.09,0.125,0.047
86113,263.97433862,-61.76216202,12.87,9.446,8.689,0.97,0.015,0.012
86135,264.04061285,4.84360892,18.91,9.622,8.798,1.08,0.017,0.014
86141,264.05493764,71.87844695,52.57,9.958,8.704,0.73,0.022,0.014
86143,264.05806007,9.71572772,12.68,8.476,7.487,0.85,0.009,0.007
86162,264.1100265,68.34222717,220.85,11.092,9.392,0.92,0.072,0.029
86170,264.13686148,-38.63486521,22.64,5.662,4.387,0.94,0.004,0.003
86173,264.14134418,48.45805911,18.54,8.042,7.505,1.15,0.009,0.008
86178,264.15302243,30.78519255,15.07,6.24,6.067,0.57,0.003,0.003
86184,264.16679686,69.57125889,23.53,7.063,6.412,0.54,0.006,0.004
86193,264.20954137,10.57455382,27.26,8.117,7.357,0.86,0.009,0.007
86199,264.23236041,19.92254785,24.05,9.459,8.586,1.21,0.016,0.012
86201,264.23787472,68.75718933,42.62,5.292,4.824,0.53,0.003,0.002
86221,264.29511155,27.89585313,32.05,10.739,9.334,2.28,0.039,0.019
86226,264.31705808,-24.59335353,14.37,9.382,8.789,1.26,0.017,0.016
86229,264.3299664,31.19066456,13.5,9.068,8.429,0.91,0.013,0.012
86232,264.33621745,-2.87397592,13.4,8.152,7.499,0.87,0.009,0.008
86234,264.33702494,35.79903815,15.78,8.242,7.624,0.66,0.008,0.007
86237,264.34419957,-51.17004785,13.89,9.13,8.602,1.1,0.018,0.017
86245,264.36186564,22.35317882,17.27,9.116,8.443,1.18,0.01,0.008
86254,264.37957747,24.3099689,13.59,5.898,5.772,0.66,0.002,0.002
86263,264.39677181,-15.39840835,30.93,3.867,3.566,1.03,0.003,0.003
86282,264.45331762,22.95593294,45.17,10.881,9.259,4.41,0.052,0.019
86286,264.46339186,-37.86107735,17.82,7.666,6.792,1.68,0.011,0.008
86287,264.46990247,18.58931915,123.02,11.433,9.73,1.62,0.063,0.023
86288,264.47350925,-61.78073205,16.6,10.421,9.599,1.26,0.028,0.022
86289,264.4741614,-42.56669599,29.8,7.954,7.243,0.93,0.013,0.01
86292,264.47957204,41.01082151,18.31,8.752,8.125,0.73,0.01,0.009
86300,264.504855,-9.02997771,14.93,8.645,8.05,1.28,0.009,0.008
86302,264.51559658,45.55729909,19.54,8.167,7.561,0.66,0.009,0.009
86305,264.52319296,-54.50007025,23.71,5.487,5.27,0.75,0.002,0.002
86340,264.64302793,71.33155313,41.82,10.504,9.252,0.81,0.039,0.023
86368,264.72223393,-45.75950817,12.53,8.744,7.563,1.03,0.019,0.013
86375,264.74879843,-43.14510379,18.97,8.124,7.337,1.07,0.011,0.012
86385,264.77486519,-26.93738228,19.38,8.373,7.767,1.18,0.012,0.011
86399,264.81640251,30.25346748,14.75,7.687,7.237,0.65,0.006,0.006
86400,264.82092067,3.5554776,93.36,7.751,6.628,1.25,0.006,0.004
86415,264.86564875,-45.88621435,21.04,9.267,8.502,1.21,0.028,0.023
86419,264.87280333,-39.34423461,26.38,8.198,7.483,0.91,0.01,0.015
86431,264.90515414,37.18574616,18.32,9.09,8.45,0.78,0.013,0.012
86453,264.97975275,44.06581758,13.76,9.758,9.072,0.88,0.02,0.017
86456,264.98218345,65.00137662,37.83,9.591,8.502,0.71,0.018,0.013
86470,265.0105209,1.72362423,17.63,10.817,9.875,1.52,0.051,0.034
86481,265.07008247,69.14998008,13.18,7.534,7.065,0.57,0.007,0.007
86482,265.07536364,63.67501055,13.21,7.56,6.988,0.73,0.012,0.015
86486,265.09888468,-49.41515481,45.72,5.24,4.806,0.79,0.005,0.004
86509,265.18247333,-7.77033446,22.13,11.886,10.427,1.97,0.133,0.057
86516,265.20875143,-49.95780239,13.63,8.137,7.375,1.04,0.012,0.01
86521,265.21564645,26.437528,23.78,11.052,9.904,1.3,0.043,0.025
86534,265.26760825,69.22026147,24.18,11.027,9.778,1.03,0.069,0.037
86540,265.27889573,72.41962037,34.57,8.49,7.681,0.68,0.012,0.01
86565,265.35381884,-12.87517268,19.41,4.356,4.253,1.07,0.003,0.003
86568,265.3638665,70.46420783,17,10.773,9.792,1.02,0.048,0.03
86569,265.36535087,-53.80291605,16.72,10.44,9.445,1.8,0.028,0.019
86598,265.45433567,-50.72429568,13.15,9.03,8.409,1.21,0.023,0.021
86614,265.4846127,72.14949916,45.38,5.073,4.613,0.82,0.003,0.003
86620,265.49182676,72.15757591,44.8,6.362,5.79,1.94,0.006,0.005
86621,265.4932194,44.73918169,13.35,9.365,8.564,0.75,0.017,0.014
86623,265.49432602,15.95217942,28.15,5.998,5.586,0.81,0.002,0.003
86642,265.55556057,38.07041019,24.06,8.059,7.374,0.69,0.007,0.007
86661,265.60502259,-9.07591256,30.38,11.163,9.898,1.51,0.065,0.037
86672,265.62648724,-28.74867778,13.7,9.959,9.096,1.58,0.032,0.025
86690,265.69588077,-50.00069688,16.81,8.357,7.795,1.15,0.013,0.014
86691,265.70088082,-58.58872081,21.9,11.145,10.153,1.67,0.066,0.044
86702,265.72865649,-10.79475496,13.83,10.013,9.24,1.44,0.024,0.02
86722,265.81550264,21.61071579,42.45,8.453,7.592,0.98,0.009,0.008
86731,265.84016161,24.32764591,26.13,6.554,5.807,0.63,0.003,0.002
86736,265.85772897,-21.68308566,57,5.413,4.918,0.79,0.004,0.003
86741,265.86513416,-68.93733076,13.95,9.393,8.793,1.14,0.013,0.012
86742,265.86823714,4.56691684,39.78,4.304,2.899,0.75,0.002,0.002
86765,265.93464856,-3.91727949,33.36,8.492,7.758,1.09,0.012,0.013
86769,265.95188377,-13.50842917,23.43,6.801,6.409,0.89,0.004,0.004
86775,265.9826855,69.0741099,15.8,8.468,7.88,0.65,0.012,0.01
86776,265.98314449,43.38007697,105.39,12.155,10.767,1.15,0.16,0.074
86796,266.0363211,-51.83358836,65.46,5.984,5.198,0.8,0.003,0.002
86804,266.06397781,71.19733449,19.29,11.163,9.962,1.02,0.061,0.034
86814,266.08198814,-16.86467944,17.89,8.067,7.545,1.16,0.016,0.015
86815,266.0824834,-72.22118931,22.67,7.067,6.566,1.34,0.003,0.004
86819,266.09985237,-22.19490506,13.01,6.946,6.613,0.96,0.006,0.006
86824,266.11642273,31.66131004,13.45,8.837,8.283,0.82,0.01,0.01
86868,266.23072192,16.68583844,14.57,9.267,8.639,1.23,0.014,0.012
86877,266.25179762,13.02471016,12.72,8.467,7.678,0.88,0.011,0.01
86882,266.26179595,19.29034048,21.63,9.085,8.206,1.05,0.013,0.01
86914,266.38841258,-40.80362928,14.6,10.203,9.438,1.53,0.061,0.051
86916,266.38988016,46.85535248,44.5,12.15,10.938,1.41,0.152,0.086
86919,266.40557012,-28.40733989,12.94,8.489,8.054,1.34,0.015,0.016
86940,266.4758347,8.90511077,15.36,8.796,8.225,0.99,0.013,0.012
86952,266.52543057,55.53479734,13.37,9.539,8.872,0.75,0.019,0.016
86965,266.57296905,-40.72911575,13.58,9.332,8.695,1.46,0.029,0.026
86974,266.61549553,27.72249917,119.05,4.357,3.501,0.62,0.002,0.002
86975,266.61599387,17.56942489,15.88,8.764,8.088,1.01,0.012,0.01
86985,266.63250808,-7.98529815,18.02,8.154,7.422,0.92,0.013,0.009
86991,266.649963,-62.75090869,28.58,8.265,7.582,0.83,0.009,0.008
86992,266.6514176,-16.0035994,16.07,8.86,8.26,1.07,0.011,0.01
87013,266.70234052,-59.10390341,13.43,9.822,9.159,1.29,0.021,0.018
87017,266.71149939,10.11731315,15.47,9.139,8.536,1.02,0.013,0.012
87034,266.74186589,-6.2089229,22.21,9.032,8.312,1.24,0.015,0.013
87035,266.74422264,-16.59093445,21.36,11.884,10.607,2.18,0.121,0.064
87055,266.83098498,78.39089875,18.09,9.382,8.629,0.64,0.016,0.013
87066,266.87794342,-43.41771056,16.42,10.103,9.33,1.63,0.036,0.03
87079,266.9086272,73.13284529,25.1,8.449,7.81,0.63,0.01,0.009
87083,266.91535469,-55.79019643,21.65,10.132,9.153,1.41,0.029,0.021
87084,266.91644181,20.20272847,15.25,10.983,9.994,1.54,0.037,0.025
87086,266.92438141,59.82451232,15.24,9.431,8.74,0.72,0.017,0.015
87089,266.92671356,4.94016994,26.16,9.898,8.998,1.16,0.02,0.016
87091,266.92856,-82.2159378,32.66,10.283,9.134,1.09,0.025,0.016
87092,266.93128254,-48.85664038,20.65,10.631,9.674,1.73,0.059,0.041
87100,266.94186719,-63.56246188,20.22,7.852,7.227,0.77,0.007,0.006
87108,266.97322515,2.70745875,34.42,3.807,3.751,0.99,0.003,0.002
87116,266.99039267,-34.01749897,37.19,8.098,7.246,1.15,0.013,0.014
87124,267.00594543,44.10689471,13.33,8.748,7.788,0.66,0.011,0.008
87135,267.05433312,38.23277366,18.9,8.548,7.848,0.66,0.009,0.008
87142,267.06652146,-67.69585524,12.86,8.287,7.871,0.97,0.006,0.006
87145,267.07175791,54.99167823,14.14,9.075,8.541,0.71,0.014,0.013
87147,267.07670768,7.181521,17.89,10.13,9.285,1.44,0.025,0.019
87152,267.08485291,33.80038884,17.91,8.949,8.265,0.86,0.012,0.01
87154,267.09264501,-60.66065,18.11,9.229,8.425,0.99,0.016,0.013
87158,267.10313561,20.56542749,13.04,6.897,5.799,0.68,0.004,0.002
87162,267.10950386,-30.29944681,13.32,8.639,8.045,1.2,0.016,0.014
87168,267.14645069,39.28826286,15.77,11.376,10.191,1.25,0.07,0.04
87174,267.15868334,-55.4018266,19.58,6.424,6.126,0.78,0.004,0.004
87182,267.17998381,11.71444164,29.63,11.036,9.675,1.44,0.057,0.028
87194,267.20478791,25.62296216,15.94,6.579,5.226,0.61,0.003,0.002
87198,267.21509781,-39.43023466,14.14,8.986,8.432,1.17,0.022,0.022
87204,267.24280545,37.06193424,18.8,7.785,7.236,0.63,0.007,0.006
87207,267.25461564,-16.24989863,24.29,10.086,8.99,2.01,0.047,0.032
87211,267.26649708,62.79866572,19.34,7.138,6.744,0.55,0.005,0.006
87212,267.26805764,50.78054478,15.03,5.072,5.025,0.47,0.003,0.003
87223,267.32211105,-30.59734291,19.78,7.059,6.684,0.81,0.006,0.007
87234,267.36223704,76.96227797,31.13,5.636,5.083,0.47,0.002,0.002
87261,267.4643802,-37.04337105,25.71,4.732,3.321,0.87,0.003,0.003
87272,267.48768056,0.51206852,13.44,9.5,8.687,1.14,0.019,0.015
87292,267.54039644,-67.49173409,30.13,10.638,9.384,1.45,0.024,0.013
87312,267.60685868,-61.92467715,17.44,7.372,6.835,0.74,0.006,0.005
87316,267.62580973,-54.73079528,16.25,8.386,7.753,0.98,0.011,0.011
87322,267.64187182,-6.04996555,45.67,12.218,10.249,2.06,0.238,0.06
87330,267.65975616,-40.31828768,31.99,10.415,9.286,1.48,0.07,0.046
87367,267.77871405,32.50952119,15.28,10.249,9.32,1.08,0.026,0.019
87369,267.78070309,-27.39610817,23.12,9.842,9.019,1.3,0.034,0.029
87370,267.78211394,-22.92081949,23.1,7.94,7.223,0.97,0.009,0.009
87382,267.80847849,40.07243924,29.93,7.209,6.633,0.55,0.005,0.005
87386,267.85732973,-53.83860054,16.64,6.929,6.643,0.81,0.005,0.004
87410,267.952118,-19.52501274,12.6,7.152,6.831,0.93,0.005,0.005
87414,267.96572109,-84.11113449,13.71,8.348,7.692,0.66,0.009,0.008
87426,267.99111131,54.61260665,13.84,11.883,10.851,1.21,0.15,0.101
87435,268.00359822,6.72964143,13.43,8.11,7.649,0.93,0.008,0.007
87464,268.06975219,-7.56126476,32.41,11.472,10.138,1.94,0.091,0.045
87479,268.10666942,11.99127426,16.1,9.139,8.455,1.11,0.014,0.013
87523,268.21863448,-41.99605927,30.55,6.823,6.26,0.9,0.005,0.006
87532,268.23999275,-35.62418307,15.57,6.422,6.055,0.93,0.008,0.007
87533,268.24451692,-7.91890043,15.08,8.408,7.723,1.7,0.015,0.012
87539,268.26399597,-75.01944815,13.96,8.777,8.121,0.8,0.009,0.008
87544,268.27096593,-13.65017624,16.51,7.806,7.275,1.34,0.012,0.013
87558,268.3094164,6.10125423,31.87,6.286,5.815,0.77,0.004,0.003
87565,268.32767307,24.99149983,19.81,8.885,8.027,1.87,0.01,0.007
87579,268.37492306,21.32515234,40.22,9.725,8.611,1.04,0.016,0.011
87585,268.38178961,56.87245216,29.26,5.264,3.867,0.49,0.003,0.002
87594,268.40203302,61.04380521,19.42,8.587,7.959,0.63,0.011,0.01
87601,268.41906135,56.39166442,14.4,8.967,8.097,0.64,0.012,0.01
87612,268.46710109,47.01623488,13.14,10.591,9.711,0.99,0.041,0.03
87638,268.5234019,-75.2373944,19.21,8.893,8.238,1.72,0.017,0.015
87655,268.55920521,11.13095438,14.72,6.801,6.309,0.81,0.012,0.012
87664,268.60067453,-33.61838353,15.56,9.296,8.6,1.25,0.03,0.027
87665,268.60157346,-38.62623663,19.71,7.693,7.246,1,0.01,0.01
87678,268.62425104,-3.46210471,19.43,7.915,7.374,0.86,0.009,0.008
87679,268.62531743,-26.63175431,20.76,9.497,8.632,1.25,0.025,0.02
87687,268.66093218,64.99305783,12.55,8.777,8.259,0.67,0.011,0.01
87691,268.66677611,45.55407123,15.59,8.581,7.777,0.63,0.009,0.008
87708,268.7321567,-11.63191983,15.39,7.443,7.024,1.41,0.007,0.005
87710,268.74043589,-7.73381162,22.3,7.883,7,0.99,0.01,0.008
87715,268.76382049,10.59219412,16.29,10.397,9.698,1.46,0.031,0.027
87721,268.78307717,41.46600037,14.3,8.863,8.268,0.68,0.011,0.01
87738,268.83738075,0.66702841,14.01,8.939,8.362,1.17,0.017,0.016
87744,268.84840678,55.97109132,17.75,6.47,6.131,0.51,0.004,0.003
87746,268.85324358,36.18891938,32.37,9.019,8.023,0.7,0.012,0.009
87745,268.85344454,3.75444348,38.01,12.059,10.273,1.92,0.198,0.057
87752,268.86600828,8.55982302,12.55,8.931,8.354,1.19,0.014,0.013
87763,268.91998679,-77.55814521,14.91,9.143,8.59,0.83,0.012,0.011
87768,268.9371944,18.50050011,43.4,10.631,9.342,2.21,0.032,0.018
87769,268.93892198,11.80400189,17.8,9.257,8.507,1.06,0.014,0.011
87773,268.95845088,33.42120836,39.56,11.886,10.392,2.14,0.089,0.038
87783,268.97918235,-72.69067647,12.83,10.413,9.661,1.48,0.023,0.019
87800,269.03671107,21.49480722,20.12,8.94,8.233,1.42,0.02,0.019
87803,269.05011236,3.47247537,26.54,12.144,10.6,2.1,0.228,0.089
87813,269.07933864,-15.81236072,13.11,5.988,5.933,0.98,0.004,0.005
87822,269.10073445,-65.72096439,28.92,6.891,6.414,0.81,0.004,0.003
87824,269.10184452,-26.77318719,21.15,8.142,7.467,1.14,0.008,0.008
87833,269.15157439,51.48895101,22.1,4.256,2.413,0.46,0.003,0.003
87834,269.15757282,18.61241645,24.12,7.839,6.671,0.82,0.006,0.004
87836,269.17424596,-28.0653494,19.87,6.02,5.807,0.77,0.004,0.004
87837,269.17515692,11.87237724,18.71,8.851,8.198,0.99,0.01,0.009
87841,269.17965776,-9.014597,14.12,9.433,8.675,1.23,0.021,0.017
87860,269.21824571,4.9874105,13.98,8.101,7.639,1.11,0.024,0.02
87861,269.22724765,6.17388538,24.08,9.718,8.652,1.43,0.027,0.019
87877,269.27118639,45.85569337,13.71,7.368,6.845,0.63,0.007,0.007
87882,269.2857268,36.86023968,15.43,7.74,7.365,0.63,0.007,0.007
87884,269.29156836,-8.0688877,14.09,8.693,8.115,1.22,0.015,0.014
87887,269.29414164,-46.1213396,15.07,9.157,8.588,1.22,0.013,0.012
87895,269.30973653,23.99571002,35.02,7.11,6.398,0.65,0.003,0.003
87899,269.32776121,12.6268207,14.46,8.051,7.495,1,0.008,0.007
87906,269.34542685,38.96838354,13.25,9.2,8.657,0.86,0.014,0.013
87914,269.38174895,-57.66391076,23.18,9.028,8.186,2.33,0.018,0.015
87933,269.44096106,29.24792527,24.12,4.879,3.802,0.52,0.003,0.002
87958,269.52094692,32.64813081,16.25,7.162,6.712,0.61,0.005,0.004
87961,269.52217164,71.98632503,21.7,12.302,10.976,1.3,0.168,0.084
87968,269.5390257,-81.45312267,14.32,7.789,7.346,0.68,0.006,0.007
87991,269.60190714,4.46161267,24.32,11.429,10.027,2.28,0.099,0.047
88033,269.72152123,-30.17037738,25.06,10.384,9.477,1.91,0.071,0.057
88041,269.74057511,-51.6248178,21.19,10.827,9.693,1.64,0.047,0.029
88048,269.75665662,-9.77334973,21.35,4.607,3.433,0.79,0.004,0.003
88071,269.80713168,64.14254111,13.71,7.739,7.324,1.71,0.009,0.008
